,tweet_id,text,query,user_id,user_name,follower_count,user_tweet_count,likes,retweets,location_name,latitude,longitude,user_location,date
2586,1.35E+18, summoned me as lawmakers and press arrived at a secure location this is what the president has caused today this insurrection he said w fury in his voice,president,1.31E+18,,2,2117,0,26893,,NA,NA,USA,1/6/21
2587,1.35E+18,these idiots are portraying why trumps dumb behind should not be president he has caused way too much chaos and havoc in america this is enough look at this totally unamerican bs trump is so happy that his cult followers are causing this havoc this is insurrection,president,2914369935,,108,17317,0,0,,NA,NA,,1/6/21
2588,1.35E+18, summoned me as lawmakers and press arrived at a secure location this is what the president has caused today this insurrection he said w fury in his voice,president,139234990,,2651,286924,0,26893,,NA,NA,,1/6/21
2589,1.35E+18,time for the insurrection president to be arrested,president,18429289,,5430,159971,1,0,,NA,NA,NC,1/6/21
2590,1.35E+18,theyre smashing the windows of the capitol building finally jake tapper is calling this an armed insurrection and attempted coup by president trump they couldnt freaking say this weeks ago it might have helped,president,2963592559,,69,9540,0,0,,NA,NA,,1/6/21
2591,1.35E+18,happening where leaders country were conducting appropriate transfer of power just couple hours ago our president incited a mob to raid the halls of our democracy trump said he would walk with them this would be what a coup insurrection if not usa wed be calling it that,president,7.56E+17,,819,4232,0,223,,NA,NA,NY,1/6/21
2592,1.35E+18,happening where leaders country were conducting appropriate transfer of power just couple hours ago our president incited a mob to raid the halls of our democracy trump said he would walk with them this would be what a coup insurrection if not usa wed be calling it that,president,8.20E+17,,819,149539,0,223,,NA,NA,,1/6/21
2593,1.35E+18,you started and supported insurrection incited by your president you are the vile weak traitor who has done nothing to heal this country,president,35914524,,686,23744,0,0,,NA,NA,NC,1/6/21
2594,1.35E+18,many of us come from families who fled other countries where scenes like this were the norm but not in america never in america unthinkable until now these people arent protestors they are engaged in an insurrection incited by a lawless president,president,885626677,,45,28059,0,1744,,NA,NA,,1/6/21
2595,1.35E+18,anyone elected to the house or senate who is challenging the results of the presidential election in congress are part of this attempted coup inspired by the president and they should resign this is an insurrection,president,47418456,,6745,19385,0,2885,,NA,NA,,1/6/21
2596,1.35E+18,breaking republican senator mitt romney blames president trump for insurrection via jonathan martin of the new york times,president,53621838,,302,12715,0,909,,NA,NA,,1/6/21
2597,1.35E+18,anyone elected to the house or senate who is challenging the results of the presidential election in congress are part of this attempted coup inspired by the president and they should resign this is an insurrection,president,2371239332,,57,5355,0,2885,,NA,NA,,1/6/21
2598,1.35E+18,the leaders of this insurrection should be arrested including but not limited to the president his offspring americas mayor and senators cruz and hawley,president,185805182,,105,17867,0,98,,NA,NA,,1/6/21
2599,1.35E+18, summoned me as lawmakers and press arrived at a secure location this is what the president has caused today this insurrection he said w fury in his voice,president,3267782101,,4063,164231,0,26893,,NA,NA,TX,1/6/21
2600,1.35E+18,anyone elected to the house or senate who is challenging the results of the presidential election in congress are part of this attempted coup inspired by the president and they should resign this is an insurrection,president,36966258,,101,63511,0,2885,,NA,NA,,1/6/21
2601,1.35E+18,happening where leaders country were conducting appropriate transfer of power just couple hours ago our president incited a mob to raid the halls of our democracy trump said he would walk with them this would be what a coup insurrection if not usa wed be calling it that,president,192050063,,1198,83328,0,223,,NA,NA,TX,1/6/21
2602,1.35E+18,the leaders of this insurrection should be arrested including but not limited to the president his offspring americas mayor and senators cruz and hawley,president,2821949553,,467,281690,0,98,,NA,NA,,1/6/21
2603,1.35E+18,many of us come from families who fled other countries where scenes like this were the norm but not in america never in america unthinkable until now these people arent protestors they are engaged in an insurrection incited by a lawless president,president,383936485,,163,16000,0,1744,,NA,NA,,1/6/21
2604,1.35E+18, summoned me as lawmakers and press arrived at a secure location this is what the president has caused today this insurrection he said w fury in his voice,president,15846480,,1043,5506,0,26893,,NA,NA,OK,1/6/21
2605,1.35E+18, summoned me as lawmakers and press arrived at a secure location this is what the president has caused today this insurrection he said w fury in his voice,president,9.50E+17,,2032,28680,0,26893,,NA,NA,CA,1/6/21
2606,1.35E+18,us coronavirus states call in national guard and train volunteers to help boost vaccination pace as us hits a covid19 daily death toll record cnn,covid,1140318085,,16978,382391,0,0,,NA,NA,,1/6/21
2607,1.35E+18,states call in national guard and train volunteers to help boost vaccination pace as us hits a covid19 daily death toll record,covid,16558796,7news boston whdh,338419,313521,6,2,,NA,NA,,1/6/21
2608,1.35E+18,enough is enough if youre still a supporter youre a fucking traitor the national guard and state troopers should arrest everyone at the capitol then arrest trump,travel,24559714,,22698,5156,0,1503,,NA,NA,,1/6/21
2609,1.35E+18,national guard is on site,travel,38470444,,1425,13707,0,0,,NA,NA,NY,1/6/21
2610,1.35E+18,i fear that the only thing that will quell this is a very fast second impeachment and removal pence can take the oath at the undisclosed location and order the national guard in,travel,38470444,,1425,13707,7,1,,NA,NA,NY,1/6/21
2611,1.35E+18,breaking all buildings in us capitol complex under lockdown requests help of national guard protests military alerts travel,travel,2398556089,,1967,736,0,0,,NA,NA,WA,1/6/21
2612,1.35E+18,senators being evacuated as protesters storm the capitol trump supporters seen here discharging a fire extinguisher and officers are literally standing there and watching them where are the police where are the national guard,travel,173276279,,757,158270,0,1088,,NA,NA,USA,1/6/21
2613,1.35E+18,if it were us black ppl they would have had the national guard already there and the military showing up with some helicopters flying through the whole fucking sky where the rubber bullets and teargas,travel,173276279,,757,158270,0,888,,NA,NA,USA,1/6/21
2614,1.35E+18,dc national guard changing vest colors from camo to black signaling domestic support operations for protests,travel,173276279,,757,158270,0,439,,NA,NA,USA,1/6/21
2615,1.35E+18,lets do the presidential job about the vaccines lets do warp speed we need to have doctors train the national guard to vaccinate us and to travel the world vaccinating lets be americans again instead of trumpers and lets keep the qualifying pharmacies open 24 hours,travel,1.29E+18,,17,1135,0,0,,NA,NA,ID,1/6/21
2616,1.35E+18,as us hits daily covid19 death toll record states call in national guard to help boost pace of vaccines,coronavirus,7.90E+17,,297,10163,0,0,,NA,NA,,1/6/21
2617,1.35E+18,as us hits daily covid19 death toll record states call in national guard to help boost pace of vaccines,coronavirus,229992790,,5264,563852,0,0,,NA,NA,,1/6/21
2618,1.35E+18,a c17 out of also crewed by hawaii national guard members stopped on hawaii island kauai and maui with medical teams onboard to distribute the coronavirus vaccine to 150 to 200 joint task force members,coronavirus,51511641,aaron kidd,1256,8813,0,9,,NA,NA,,1/6/21
